Transaction_ID,Part_ID,Vendor_ID,Transaction_Type,Quantity,Purchase_Order_Date,Promised_Date,Transaction_Date,Out_Reason
T13748,P013,V054,OUT,31,,,22-08-2024,Maintenance
T13749,P029,V004,IN,29,07-09-2023,26-09-2023,01-10-2023,
T13750,P103,V018,OUT,8,,,10-12-2024,Maintenance
T13751,P117,V048,IN,6,28-01-2024,15-02-2024,13-02-2024,
T13752,P048,V002,OUT,43,,,11-11-2024,Routine Check
T13753,P107,V045,IN,69,12-08-2024,10-09-2024,08-09-2024,
T13754,P017,V049,IN,93,20-09-2023,12-10-2023,12-10-2023,
T13755,P065,V004,OUT,32,,,22-04-2025,Routine Check
T13756,P104,V029,IN,19,27-03-2024,09-04-2024,09-04-2024,
T13757,P031,V022,OUT,1,,,05-04-2025,Routine Check
T13758,P060,V056,OUT,9,,,13-11-2024,Repair
T13759,P077,V054,OUT,27,,,17-07-2025,Emergency
T13760,P036,V015,OUT,40,,,19-12-2024,Replacement
T13761,P012,V004,OUT,47,,,22-02-2025,Replacement
T13762,P068,V003,IN,48,25-01-2024,24-02-2024,29-02-2024,
T13763,P038,V046,IN,89,08-11-2023,25-11-2023,24-11-2023,
T13764,P109,V051,OUT,37,,,22-11-2024,Repair
T13765,P057,V010,IN,9,16-10-2023,13-11-2023,19-11-2023,
T13766,P012,V026,IN,62,15-10-2023,23-10-2023,22-10-2023,
T13767,P075,V043,IN,56,02-08-2024,23-08-2024,21-08-2024,
T13768,P113,V009,OUT,2,,,21-08-2024,Maintenance
T13769,P070,V017,OUT,42,,,18-05-2025,Replacement
T13770,P011,V030,OUT,16,,,01-07-2025,Repair
T13771,P042,V043,IN,71,20-07-2024,27-07-2024,25-07-2024,
T13772,P033,V014,OUT,35,,,18-10-2024,Maintenance
T13773,P108,V002,IN,5,06-06-2024,20-06-2024,24-06-2024,
T13774,P019,V057,OUT,24,,,23-05-2025,Emergency
T13775,P043,V043,IN,32,25-03-2024,22-04-2024,20-04-2024,
T13776,P044,V001,IN,72,07-01-2024,06-02-2024,15-02-2024,
T13777,P049,V045,OUT,11,,,23-01-2025,Replacement
T13778,P119,V018,IN,55,07-01-2024,24-01-2024,24-01-2024,
T13779,P088,V028,IN,90,03-09-2023,10-09-2023,08-09-2023,
T13780,P049,V051,IN,12,20-01-2024,10-02-2024,08-02-2024,
T13781,P090,V037,IN,70,12-03-2024,30-03-2024,29-03-2024,
T13782,P015,V050,OUT,19,,,11-04-2025,Replacement
T13783,P010,V043,IN,71,10-04-2024,17-04-2024,15-04-2024,
T13784,P008,V056,OUT,15,,,23-10-2024,Emergency
T13785,P092,V049,OUT,13,,,07-03-2025,Emergency
T13786,P044,V012,IN,9,14-12-2023,28-12-2023,26-12-2023,
T13787,P013,V057,OUT,34,,,28-09-2024,Routine Check
T13788,P040,V009,IN,9,30-04-2024,15-05-2024,18-05-2024,
T13789,P011,V010,IN,84,23-08-2023,22-09-2023,26-09-2023,
T13790,P059,V035,IN,27,07-02-2024,12-02-2024,11-02-2024,
T13791,P031,V051,IN,84,21-10-2023,31-10-2023,29-10-2023,
T13792,P101,V039,OUT,44,,,21-08-2025,Replacement
T13793,P060,V015,OUT,48,,,08-09-2024,Emergency
T13794,P095,V028,OUT,48,,,07-01-2025,Replacement
T13795,P071,V002,IN,76,02-06-2024,16-06-2024,16-06-2024,
T13796,P099,V009,OUT,22,,,05-04-2025,Routine Check
T13797,P001,V048,OUT,12,,,06-06-2025,Emergency
T13798,P075,V017,OUT,19,,,02-07-2025,Maintenance
T13799,P003,V016,IN,76,10-11-2023,01-12-2023,06-12-2023,
T13800,P020,V024,OUT,46,,,17-11-2024,Repair
T13801,P038,V021,OUT,40,,,02-12-2024,Replacement
T13802,P066,V011,IN,44,05-08-2024,12-08-2024,12-08-2024,
T13803,P026,V048,OUT,9,,,07-10-2024,Replacement
T13804,P100,V034,OUT,28,,,02-08-2025,Maintenance
T13805,P095,V014,IN,25,13-10-2023,07-11-2023,06-11-2023,
T13806,P104,V007,OUT,40,,,22-06-2025,Repair
T13807,P016,V005,IN,86,24-02-2024,20-03-2024,28-03-2024,
T13808,P090,V014,IN,54,06-06-2024,26-06-2024,06-07-2024,
T13809,P024,V033,IN,96,25-08-2023,02-09-2023,08-09-2023,
T13810,P119,V048,IN,20,05-07-2024,12-07-2024,12-07-2024,
T13811,P075,V034,IN,4,22-05-2024,14-06-2024,12-06-2024,
T13812,P062,V033,IN,75,09-12-2023,01-01-2024,01-01-2024,
T13813,P077,V003,IN,84,11-02-2024,18-02-2024,16-02-2024,
T13814,P083,V041,IN,78,11-03-2024,02-04-2024,09-04-2024,
T13815,P003,V011,IN,98,18-06-2024,09-07-2024,07-07-2024,
T13816,P118,V043,OUT,42,,,10-12-2024,Routine Check
T13817,P016,V035,IN,35,20-01-2024,01-02-2024,31-01-2024,
T13818,P070,V012,OUT,16,,,23-11-2024,Replacement
T13819,P070,V024,IN,68,27-08-2023,25-09-2023,23-09-2023,
T13820,P005,V033,OUT,29,,,24-04-2025,Emergency
T13821,P007,V037,OUT,11,,,09-04-2025,Replacement
T13822,P034,V027,OUT,17,,,04-04-2025,Repair
T13823,P045,V042,IN,74,21-10-2023,11-11-2023,09-11-2023,
T13824,P066,V018,OUT,17,,,27-10-2024,Maintenance
T13825,P099,V044,IN,61,24-06-2024,29-06-2024,09-07-2024,
T13826,P063,V052,IN,48,23-06-2024,06-07-2024,09-07-2024,
T13827,P075,V036,OUT,35,,,05-12-2024,Maintenance
T13828,P060,V020,IN,50,16-09-2023,08-10-2023,08-10-2023,
T13829,P083,V013,OUT,43,,,02-06-2025,Routine Check
T13830,P115,V022,IN,80,21-10-2023,07-11-2023,05-11-2023,
T13831,P087,V027,OUT,34,,,30-11-2024,Maintenance
T13832,P100,V004,OUT,16,,,07-04-2025,Replacement
T13833,P044,V057,OUT,18,,,09-07-2025,Replacement
T13834,P059,V027,IN,73,02-07-2024,13-07-2024,13-07-2024,
T13835,P028,V013,OUT,17,,,27-07-2025,Replacement
T13836,P065,V004,OUT,43,,,30-07-2025,Maintenance
T13837,P061,V059,IN,46,06-10-2023,29-10-2023,29-10-2023,
T13838,P085,V020,OUT,27,,,26-04-2025,Emergency
T13839,P086,V034,OUT,17,,,27-09-2024,Routine Check
T13840,P089,V034,IN,78,16-08-2024,15-09-2024,21-09-2024,
T13841,P007,V008,OUT,31,,,05-11-2024,Maintenance
T13842,P013,V008,OUT,16,,,11-07-2025,Maintenance
T13843,P085,V011,IN,28,01-05-2024,26-05-2024,24-05-2024,
T13844,P049,V001,OUT,22,,,09-07-2025,Routine Check
T13845,P046,V055,OUT,11,,,03-06-2025,Repair
T13846,P077,V002,OUT,43,,,27-03-2025,Replacement
T13847,P056,V014,OUT,1,,,29-05-2025,Replacement
T13848,P085,V035,OUT,45,,,17-07-2025,Emergency
T13849,P014,V035,IN,64,28-02-2024,13-03-2024,11-03-2024,
T13850,P052,V029,OUT,33,,,20-07-2025,Repair
T13851,P028,V042,OUT,28,,,03-01-2025,Routine Check
T13852,P005,V041,IN,65,16-09-2023,09-10-2023,09-10-2023,
T13853,P055,V015,IN,46,30-06-2024,24-07-2024,25-07-2024,
T13854,P036,V030,OUT,27,,,14-03-2025,Emergency
T13855,P025,V014,OUT,19,,,10-01-2025,Maintenance
T13856,P042,V004,OUT,22,,,15-09-2024,Replacement
T13857,P089,V008,IN,87,02-07-2024,13-07-2024,12-07-2024,
T13858,P012,V048,IN,99,19-11-2023,09-12-2023,07-12-2023,
T13859,P037,V045,OUT,40,,,26-02-2025,Emergency
T13860,P065,V007,IN,65,22-06-2024,08-07-2024,07-07-2024,
T13861,P019,V049,IN,51,16-04-2024,24-04-2024,24-04-2024,
T13862,P096,V022,IN,67,30-11-2023,15-12-2023,18-12-2023,
T13863,P116,V014,OUT,11,,,05-07-2025,Repair
T13864,P057,V003,IN,90,15-07-2024,14-08-2024,20-08-2024,
T13865,P066,V031,OUT,44,,,22-09-2024,Routine Check
T13866,P019,V027,OUT,2,,,22-11-2024,Replacement
T13867,P003,V009,OUT,48,,,17-03-2025,Maintenance
T13868,P054,V034,IN,51,08-10-2023,29-10-2023,29-10-2023,
T13869,P096,V015,OUT,19,,,10-04-2025,Maintenance
T13870,P066,V050,IN,70,07-01-2024,14-01-2024,13-01-2024,
T13871,P033,V047,OUT,7,,,10-06-2025,Routine Check
T13872,P065,V053,IN,89,14-05-2024,23-05-2024,21-05-2024,
T13873,P102,V058,OUT,48,,,28-11-2024,Maintenance
T13874,P015,V049,IN,76,23-06-2024,06-07-2024,04-07-2024,
T13875,P054,V030,IN,90,17-06-2024,29-06-2024,27-06-2024,
T13876,P030,V028,OUT,24,,,10-07-2025,Emergency
T13877,P103,V035,IN,89,10-09-2023,10-10-2023,08-10-2023,
T13878,P036,V021,IN,61,19-09-2023,01-10-2023,06-10-2023,
T13879,P015,V030,OUT,20,,,09-09-2024,Emergency
T13880,P034,V029,IN,87,02-11-2023,30-11-2023,30-11-2023,
T13881,P089,V057,IN,84,11-12-2023,04-01-2024,12-01-2024,
T13882,P032,V009,IN,25,10-03-2024,28-03-2024,28-03-2024,
T13883,P014,V047,IN,43,02-03-2024,18-03-2024,18-03-2024,
T13884,P032,V029,IN,76,17-07-2024,12-08-2024,11-08-2024,
T13885,P087,V018,IN,14,27-10-2023,09-11-2023,15-11-2023,
T13886,P028,V006,OUT,25,,,09-07-2025,Replacement
T13887,P032,V010,IN,48,12-09-2023,05-10-2023,06-10-2023,
T13888,P017,V016,OUT,32,,,14-11-2024,Emergency
T13889,P097,V021,OUT,22,,,08-04-2025,Replacement
T13890,P108,V003,OUT,1,,,30-08-2024,Replacement
T13891,P104,V005,IN,1,11-01-2024,10-02-2024,20-02-2024,
T13892,P090,V038,OUT,33,,,17-08-2025,Routine Check
T13893,P053,V030,OUT,45,,,08-06-2025,Maintenance
T13894,P074,V044,IN,52,23-11-2023,20-12-2023,18-12-2023,
T13895,P057,V044,OUT,37,,,22-02-2025,Repair
T13896,P119,V032,IN,69,19-02-2024,16-03-2024,23-03-2024,
T13897,P100,V056,IN,91,11-12-2023,31-12-2023,10-01-2024,
T13898,P109,V046,IN,73,24-04-2024,14-05-2024,12-05-2024,
T13899,P003,V053,IN,64,12-08-2024,07-09-2024,05-09-2024,
T13900,P032,V045,IN,67,25-04-2024,02-05-2024,04-05-2024,
T13901,P113,V026,IN,17,06-01-2024,19-01-2024,17-01-2024,
T13902,P079,V006,IN,43,12-08-2024,11-09-2024,18-09-2024,
T13903,P051,V050,OUT,31,,,20-12-2024,Replacement
T13904,P042,V060,OUT,26,,,11-01-2025,Repair
T13905,P120,V010,IN,83,24-07-2024,21-08-2024,20-08-2024,
T13906,P049,V042,OUT,30,,,03-06-2025,Routine Check
T13907,P112,V033,OUT,36,,,27-08-2024,Maintenance
T13908,P043,V037,OUT,17,,,01-12-2024,Emergency
T13909,P001,V012,OUT,2,,,11-01-2025,Repair
T13910,P039,V015,IN,29,02-07-2024,28-07-2024,28-07-2024,
T13911,P023,V056,OUT,45,,,02-05-2025,Replacement
T13912,P065,V044,IN,85,02-06-2024,23-06-2024,23-06-2024,
T13913,P093,V059,IN,60,11-11-2023,21-11-2023,01-12-2023,
T13914,P071,V035,IN,38,14-01-2024,20-01-2024,30-01-2024,
T13915,P099,V039,OUT,27,,,07-10-2024,Replacement
T13916,P068,V015,OUT,44,,,26-07-2025,Replacement
T13917,P060,V041,IN,41,17-05-2024,25-05-2024,25-05-2024,
T13918,P018,V032,IN,11,04-06-2024,19-06-2024,28-06-2024,
T13919,P050,V022,IN,1,25-12-2023,04-01-2024,07-01-2024,
T13920,P084,V032,OUT,2,,,17-07-2025,Repair
T13921,P118,V042,IN,89,29-05-2024,05-06-2024,03-06-2024,
T13922,P069,V030,IN,3,01-06-2024,07-06-2024,06-06-2024,
T13923,P088,V040,IN,53,31-10-2023,13-11-2023,16-11-2023,
T13924,P109,V036,IN,47,18-08-2024,02-09-2024,01-09-2024,
T13925,P100,V012,IN,98,19-03-2024,24-03-2024,22-03-2024,
T13926,P017,V043,IN,39,14-05-2024,27-05-2024,25-05-2024,
T13927,P006,V015,IN,81,06-03-2024,23-03-2024,24-03-2024,
T13928,P085,V021,OUT,31,,,02-07-2025,Maintenance
T13929,P075,V008,OUT,12,,,12-06-2025,Emergency
T13930,P104,V001,OUT,48,,,25-03-2025,Emergency
T13931,P048,V007,OUT,7,,,25-10-2024,Maintenance
T13932,P022,V012,IN,37,25-05-2024,02-06-2024,31-05-2024,
T13933,P094,V048,IN,74,24-07-2024,09-08-2024,09-08-2024,
T13934,P023,V016,IN,25,05-08-2024,02-09-2024,02-09-2024,
T13935,P074,V037,IN,82,29-11-2023,25-12-2023,23-12-2023,
T13936,P114,V060,OUT,32,,,17-08-2025,Maintenance
T13937,P064,V012,OUT,15,,,02-08-2025,Replacement
T13938,P018,V012,IN,13,22-04-2024,19-05-2024,17-05-2024,
T13939,P109,V026,IN,12,29-06-2024,05-07-2024,07-07-2024,
T13940,P088,V015,OUT,9,,,25-11-2024,Maintenance
T13941,P079,V022,IN,62,25-01-2024,15-02-2024,18-02-2024,
T13942,P038,V052,IN,84,12-08-2024,24-08-2024,24-08-2024,
T13943,P091,V045,OUT,8,,,07-07-2025,Routine Check
T13944,P101,V039,OUT,34,,,19-04-2025,Maintenance
T13945,P031,V027,OUT,1,,,30-04-2025,Maintenance
T13946,P045,V007,IN,36,23-07-2024,22-08-2024,24-08-2024,
T13947,P058,V045,OUT,3,,,12-10-2024,Maintenance
T13948,P119,V008,OUT,0,,,24-07-2025,Replacement
T13949,P004,V053,IN,53,14-05-2024,27-05-2024,26-05-2024,
T13950,P081,V042,IN,4,26-06-2024,21-07-2024,19-07-2024,
T13951,P023,V041,IN,91,25-05-2024,14-06-2024,13-06-2024,
T13952,P089,V042,IN,86,07-02-2024,01-03-2024,11-03-2024,
T13953,P048,V009,OUT,41,,,01-04-2025,Repair
T13954,P082,V048,IN,41,14-06-2024,01-07-2024,29-06-2024,
T13955,P092,V040,OUT,6,,,09-09-2024,Emergency
T13956,P010,V054,OUT,9,,,02-12-2024,Emergency
T13957,P035,V052,OUT,45,,,23-09-2024,Maintenance
T13958,P003,V015,IN,45,09-03-2024,01-04-2024,31-03-2024,
T13959,P084,V016,IN,96,15-07-2024,25-07-2024,23-07-2024,
T13960,P006,V052,OUT,29,,,23-07-2025,Repair
T13961,P072,V026,IN,55,01-03-2024,23-03-2024,21-03-2024,
T13962,P015,V053,OUT,37,,,03-10-2024,Repair
T13963,P087,V046,IN,18,13-03-2024,09-04-2024,07-04-2024,
T13964,P006,V019,OUT,17,,,11-11-2024,Maintenance
T13965,P097,V026,IN,12,16-03-2024,03-04-2024,12-04-2024,
T13966,P088,V021,OUT,4,,,11-01-2025,Maintenance
T13967,P056,V051,OUT,48,,,16-03-2025,Repair
T13968,P103,V022,IN,70,08-01-2024,21-01-2024,19-01-2024,
T13969,P002,V027,IN,38,03-07-2024,18-07-2024,28-07-2024,
T13970,P057,V046,IN,71,07-02-2024,14-02-2024,13-02-2024,
T13971,P085,V022,IN,96,22-04-2024,10-05-2024,09-05-2024,
T13972,P062,V054,IN,19,24-02-2024,18-03-2024,17-03-2024,
T13973,P106,V021,IN,32,24-07-2024,05-08-2024,04-08-2024,
T13974,P070,V013,IN,39,11-12-2023,22-12-2023,20-12-2023,
T13975,P077,V027,IN,59,22-09-2023,13-10-2023,13-10-2023,
T13976,P007,V008,IN,92,07-10-2023,17-10-2023,18-10-2023,
T13977,P020,V045,OUT,3,,,28-12-2024,Replacement
T13978,P044,V017,OUT,39,,,18-08-2025,Routine Check
T13979,P034,V013,IN,33,27-07-2024,02-08-2024,01-08-2024,
T13980,P094,V023,OUT,39,,,27-08-2024,Replacement
T13981,P105,V038,IN,61,13-10-2023,10-11-2023,10-11-2023,
T13982,P033,V003,OUT,19,,,26-12-2024,Replacement
T13983,P088,V049,IN,3,03-07-2024,26-07-2024,25-07-2024,
T13984,P078,V018,OUT,6,,,21-08-2025,Repair
T13985,P107,V005,IN,13,21-07-2024,20-08-2024,30-08-2024,
T13986,P115,V060,OUT,37,,,03-12-2024,Replacement
T13987,P017,V059,OUT,12,,,21-05-2025,Routine Check
T13988,P080,V010,IN,82,12-10-2023,04-11-2023,02-11-2023,
T13989,P038,V056,OUT,10,,,13-05-2025,Emergency
T13990,P029,V048,OUT,0,,,05-12-2024,Replacement
T13991,P083,V053,OUT,22,,,14-07-2025,Maintenance
T13992,P069,V029,OUT,42,,,02-05-2025,Emergency
T13993,P113,V005,OUT,28,,,14-09-2024,Repair
T13994,P086,V033,IN,9,17-06-2024,22-06-2024,28-06-2024,
T13995,P014,V023,IN,22,06-10-2023,14-10-2023,12-10-2023,
T13996,P021,V025,OUT,16,,,11-10-2024,Maintenance
T13997,P115,V028,IN,49,27-04-2024,13-05-2024,19-05-2024,
T13998,P115,V015,OUT,40,,,29-03-2025,Emergency
T13999,P007,V001,IN,88,24-05-2024,07-06-2024,11-06-2024,
T14000,P075,V021,IN,6,30-10-2023,06-11-2023,05-11-2023,
T14001,P086,V030,IN,81,13-10-2023,29-10-2023,04-11-2023,
T14002,P037,V037,OUT,6,,,25-09-2024,Replacement
T14003,P117,V047,OUT,28,,,19-09-2024,Repair
T14004,P019,V040,OUT,44,,,23-05-2025,Routine Check
T14005,P087,V047,IN,79,03-10-2023,20-10-2023,19-10-2023,
T14006,P059,V056,OUT,17,,,23-05-2025,Maintenance
T14007,P104,V008,OUT,27,,,08-06-2025,Replacement
T14008,P051,V044,OUT,48,,,05-06-2025,Replacement
T14009,P040,V026,OUT,1,,,19-11-2024,Emergency
T14010,P050,V016,IN,46,02-01-2024,17-01-2024,17-01-2024,
T14011,P011,V008,OUT,4,,,03-05-2025,Emergency
T14012,P074,V030,OUT,25,,,25-09-2024,Routine Check
T14013,P114,V040,IN,24,16-06-2024,29-06-2024,06-07-2024,
T14014,P040,V015,IN,37,16-04-2024,27-04-2024,27-04-2024,
T14015,P045,V006,OUT,27,,,12-06-2025,Repair
T14016,P077,V032,IN,99,10-06-2024,24-06-2024,22-06-2024,
T14017,P064,V005,OUT,47,,,30-07-2025,Repair
T14018,P032,V045,IN,54,02-03-2024,30-03-2024,01-04-2024,
T14019,P069,V031,IN,55,30-10-2023,19-11-2023,17-11-2023,
T14020,P028,V024,IN,37,20-10-2023,17-11-2023,18-11-2023,
T14021,P120,V022,IN,71,05-11-2023,02-12-2023,04-12-2023,
T14022,P095,V044,OUT,42,,,23-08-2024,Replacement
T14023,P093,V040,OUT,35,,,27-12-2024,Maintenance
T14024,P066,V007,OUT,20,,,22-06-2025,Emergency
T14025,P101,V036,OUT,32,,,10-04-2025,Emergency
T14026,P086,V034,IN,48,18-05-2024,06-06-2024,11-06-2024,
T14027,P108,V052,OUT,2,,,19-03-2025,Repair
T14028,P113,V057,OUT,13,,,11-06-2025,Repair
T14029,P069,V009,OUT,50,,,01-01-2025,Emergency
T14030,P019,V012,OUT,32,,,27-12-2024,Maintenance
T14031,P059,V006,IN,29,13-11-2023,01-12-2023,30-11-2023,
T14032,P059,V027,OUT,15,,,13-06-2025,Routine Check
T14033,P117,V025,IN,88,19-08-2024,17-09-2024,25-09-2024,
T14034,P088,V032,IN,64,09-09-2023,08-10-2023,06-10-2023,
T14035,P048,V027,IN,92,09-08-2024,28-08-2024,27-08-2024,
T14036,P056,V045,OUT,26,,,02-03-2025,Replacement
T14037,P016,V041,OUT,27,,,16-05-2025,Replacement
T14038,P021,V058,IN,21,24-08-2023,10-09-2023,08-09-2023,
T14039,P026,V053,IN,33,13-05-2024,05-06-2024,04-06-2024,
T14040,P035,V012,OUT,44,,,25-04-2025,Replacement
T14041,P056,V030,IN,35,25-05-2024,16-06-2024,19-06-2024,
T14042,P039,V007,OUT,34,,,26-06-2025,Maintenance
T14043,P077,V038,IN,44,27-09-2023,22-10-2023,22-10-2023,
T14044,P067,V014,IN,82,27-06-2024,26-07-2024,26-07-2024,
T14045,P031,V041,IN,96,19-06-2024,27-06-2024,26-06-2024,
T14046,P044,V001,OUT,12,,,25-09-2024,Repair
T14047,P100,V035,IN,43,20-02-2024,27-02-2024,27-02-2024,
T14048,P051,V004,OUT,36,,,11-04-2025,Emergency
T14049,P080,V020,IN,71,15-10-2023,08-11-2023,06-11-2023,
T14050,P006,V005,IN,25,14-10-2023,19-10-2023,29-10-2023,
T14051,P046,V056,OUT,34,,,01-08-2025,Emergency
T14052,P089,V036,IN,84,14-01-2024,12-02-2024,11-02-2024,
T14053,P038,V052,IN,99,03-12-2023,16-12-2023,15-12-2023,
T14054,P052,V026,IN,82,11-11-2023,06-12-2023,08-12-2023,
T14055,P001,V052,IN,51,11-04-2024,22-04-2024,20-04-2024,
T14056,P074,V013,OUT,27,,,28-03-2025,Maintenance
T14057,P101,V019,IN,66,21-01-2024,20-02-2024,18-02-2024,
T14058,P109,V021,IN,84,26-02-2024,17-03-2024,27-03-2024,
T14059,P068,V024,OUT,45,,,26-10-2024,Replacement
T14060,P039,V011,IN,98,11-02-2024,05-03-2024,04-03-2024,
T14061,P028,V053,IN,69,04-02-2024,28-02-2024,28-02-2024,
T14062,P089,V037,OUT,15,,,14-09-2024,Replacement
T14063,P111,V049,OUT,17,,,08-07-2025,Replacement
T14064,P118,V051,OUT,35,,,15-11-2024,Routine Check
T14065,P111,V022,IN,95,16-07-2024,04-08-2024,08-08-2024,
T14066,P076,V008,IN,96,23-05-2024,16-06-2024,15-06-2024,
T14067,P036,V050,IN,90,24-07-2024,09-08-2024,08-08-2024,
T14068,P038,V054,IN,48,14-05-2024,11-06-2024,10-06-2024,
T14069,P028,V028,IN,7,17-06-2024,03-07-2024,01-07-2024,
T14070,P026,V027,IN,57,03-07-2024,27-07-2024,27-07-2024,
T14071,P032,V030,IN,26,14-11-2023,13-12-2023,22-12-2023,
T14072,P071,V026,OUT,40,,,19-05-2025,Repair
T14073,P098,V037,OUT,41,,,16-08-2025,Replacement
T14074,P094,V003,OUT,47,,,23-03-2025,Maintenance
T14075,P087,V022,IN,5,06-04-2024,03-05-2024,03-05-2024,
T14076,P055,V055,IN,20,20-02-2024,15-03-2024,13-03-2024,
T14077,P024,V026,OUT,8,,,12-10-2024,Repair
T14078,P025,V053,OUT,15,,,05-12-2024,Replacement
T14079,P100,V006,OUT,11,,,16-02-2025,Maintenance
T14080,P040,V032,OUT,39,,,24-04-2025,Repair
T14081,P082,V015,IN,69,27-01-2024,14-02-2024,12-02-2024,
T14082,P079,V034,IN,58,07-04-2024,06-05-2024,04-05-2024,
T14083,P019,V003,OUT,16,,,20-10-2024,Replacement
T14084,P103,V020,OUT,44,,,06-01-2025,Replacement
T14085,P016,V058,IN,87,25-08-2023,31-08-2023,10-09-2023,
T14086,P004,V031,IN,2,15-03-2024,13-04-2024,23-04-2024,
T14087,P071,V003,OUT,37,,,03-03-2025,Emergency
T14088,P034,V020,OUT,15,,,29-09-2024,Replacement
T14089,P047,V018,IN,84,26-12-2023,15-01-2024,22-01-2024,
T14090,P047,V056,IN,84,18-07-2024,12-08-2024,16-08-2024,
T14091,P003,V025,IN,53,09-10-2023,04-11-2023,05-11-2023,
T14092,P032,V055,IN,88,18-10-2023,28-10-2023,28-10-2023,
T14093,P030,V002,IN,52,03-10-2023,23-10-2023,21-10-2023,
T14094,P030,V029,OUT,3,,,19-10-2024,Routine Check
T14095,P077,V027,IN,6,13-12-2023,24-12-2023,24-12-2023,
T14096,P006,V009,OUT,26,,,17-04-2025,Repair
T14097,P068,V047,OUT,48,,,21-04-2025,Maintenance
T14098,P038,V009,OUT,35,,,22-07-2025,Replacement
T14099,P010,V041,IN,85,08-07-2024,26-07-2024,24-07-2024,
T14100,P021,V038,IN,10,15-04-2024,22-04-2024,26-04-2024,
T14101,P071,V032,OUT,22,,,06-07-2025,Routine Check
T14102,P025,V015,OUT,48,,,17-02-2025,Replacement
T14103,P120,V025,OUT,31,,,14-01-2025,Emergency
T14104,P017,V034,OUT,39,,,19-03-2025,Repair
T14105,P095,V002,IN,63,11-04-2024,22-04-2024,26-04-2024,
T14106,P064,V051,OUT,19,,,03-02-2025,Emergency
T14107,P065,V015,OUT,42,,,16-04-2025,Replacement
T14108,P067,V034,IN,22,26-05-2024,11-06-2024,11-06-2024,
T14109,P116,V018,OUT,47,,,23-11-2024,Replacement
T14110,P021,V017,OUT,36,,,26-07-2025,Repair
T14111,P066,V041,OUT,35,,,06-07-2025,Emergency
T14112,P013,V012,OUT,3,,,08-02-2025,Routine Check
T14113,P110,V015,OUT,35,,,09-05-2025,Maintenance
T14114,P037,V050,OUT,44,,,21-11-2024,Emergency
T14115,P066,V048,OUT,38,,,18-06-2025,Routine Check
T14116,P113,V001,IN,16,20-03-2024,10-04-2024,17-04-2024,
T14117,P069,V059,IN,4,09-10-2023,07-11-2023,13-11-2023,
T14118,P030,V037,IN,85,12-07-2024,08-08-2024,06-08-2024,
T14119,P049,V050,OUT,29,,,26-03-2025,Emergency
T14120,P111,V002,IN,97,03-09-2023,30-09-2023,29-09-2023,
T14121,P066,V038,IN,31,12-02-2024,07-03-2024,13-03-2024,
T14122,P106,V048,OUT,34,,,14-07-2025,Routine Check
T14123,P026,V041,OUT,44,,,05-06-2025,Repair
T14124,P094,V059,IN,47,15-11-2023,26-11-2023,03-12-2023,
T14125,P057,V017,IN,81,25-05-2024,01-06-2024,08-06-2024,
T14126,P006,V033,OUT,16,,,16-10-2024,Emergency
T14127,P081,V023,IN,88,08-07-2024,07-08-2024,12-08-2024,
T14128,P017,V051,OUT,37,,,22-06-2025,Repair
T14129,P024,V033,OUT,17,,,19-01-2025,Routine Check
T14130,P070,V019,IN,1,04-11-2023,26-11-2023,25-11-2023,
T14131,P084,V007,IN,65,23-02-2024,17-03-2024,15-03-2024,
T14132,P067,V023,IN,62,11-02-2024,28-02-2024,06-03-2024,
T14133,P049,V052,OUT,4,,,04-06-2025,Routine Check
T14134,P011,V055,OUT,25,,,14-01-2025,Replacement
T14135,P034,V005,OUT,7,,,30-01-2025,Emergency
T14136,P040,V049,OUT,49,,,12-11-2024,Maintenance
T14137,P052,V021,IN,53,08-07-2024,19-07-2024,26-07-2024,
T14138,P036,V055,IN,55,04-04-2024,15-04-2024,15-04-2024,
T14139,P044,V050,IN,97,16-05-2024,13-06-2024,12-06-2024,
T14140,P109,V022,OUT,15,,,30-08-2024,Replacement
T14141,P050,V036,OUT,27,,,01-05-2025,Emergency
T14142,P028,V058,OUT,27,,,03-04-2025,Maintenance
T14143,P019,V059,IN,13,11-07-2024,19-07-2024,22-07-2024,
T14144,P072,V021,OUT,27,,,18-11-2024,Maintenance
T14145,P036,V057,OUT,31,,,13-02-2025,Routine Check
T14146,P034,V058,OUT,44,,,13-12-2024,Maintenance
T14147,P077,V005,OUT,38,,,03-12-2024,Emergency
T14148,P021,V045,IN,62,05-03-2024,02-04-2024,02-04-2024,
T14149,P019,V033,IN,29,17-05-2024,06-06-2024,05-06-2024,
T14150,P022,V001,OUT,13,,,06-03-2025,Repair
T14151,P058,V018,IN,91,07-07-2024,19-07-2024,18-07-2024,
T14152,P035,V009,IN,25,01-07-2024,28-07-2024,05-08-2024,
T14153,P096,V035,OUT,46,,,20-12-2024,Maintenance
T14154,P018,V028,IN,45,28-06-2024,21-07-2024,19-07-2024,
T14155,P065,V005,OUT,24,,,29-03-2025,Maintenance
T14156,P086,V018,IN,57,30-09-2023,19-10-2023,19-10-2023,
T14157,P015,V013,OUT,44,,,20-11-2024,Replacement
T14158,P007,V034,IN,77,03-04-2024,03-05-2024,01-05-2024,
T14159,P097,V033,OUT,25,,,19-08-2025,Maintenance
T14160,P096,V034,IN,74,24-08-2023,31-08-2023,29-08-2023,
